stage,stage_name,tracking_mode,pid_tid_cache,threads,size,duration,baseline_ops,with_hook_ops,overhead_pct,segment,count,total_cycles,avg_cycles,total_ns,avg_ns,profile_log,consumer_log
6,notify,sharded,1,1,32,5,15327483.80,338440.40,97.7919,metadata_clock,3387794,290684146,85.80,121122063.44,35.75,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t1_s32_d5.consumer.log
6,notify,sharded,1,1,32,5,15327483.80,338440.40,97.7919,metadata_pid,2,12776,6388.00,5323.49,2661.75,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t1_s32_d5.consumer.log
6,notify,sharded,1,1,32,5,15327483.80,338440.40,97.7919,metadata_tid,2,7464,3732.00,3110.09,1555.05,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t1_s32_d5.consumer.log
6,notify,sharded,1,1,32,5,15327483.80,338440.40,97.7919,thread_name,3383,6611708,1954.39,2754961.79,814.35,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t1_s32_d5.consumer.log
6,notify,sharded,1,1,32,5,15327483.80,338440.40,97.7919,ring_index_check,3387794,295576482,87.25,123160598.53,36.35,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t1_s32_d5.consumer.log
6,notify,sharded,1,1,32,5,15327483.80,338440.40,97.7919,shm_record_copy,3387794,202394362,59.74,84333538.97,24.89,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t1_s32_d5.consumer.log
6,notify,sharded,1,1,32,5,15327483.80,338440.40,97.7919,atomic_index_update,3387794,223137992,65.87,92976979.98,27.44,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t1_s32_d5.consumer.log
6,notify,sharded,1,1,32,5,15327483.80,338440.40,97.7919,notify,169389,589670902,3481.16,245703652.52,1450.53,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t1_s32_d5.consumer.log
6,notify,sharded,1,1,32,5,15327483.80,338440.40,97.7919,connection,1692207,90817946,53.67,37841957.22,22.36,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t1_s32_d5.consumer.log
4,tracking,thread_local_fallback,0,1,32,5,15327483.80,638409.40,95.8349,hook_entry,12768221,767929708,60.14,319984904.80,25.06,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_thread_local_fallback_cache0_t1_s32_d5.profile.csv,
4,tracking,thread_local_fallback,0,1,32,5,15327483.80,638409.40,95.8349,guard,12768221,820788186,64.28,342010247.58,26.79,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_thread_local_fallback_cache0_t1_s32_d5.profile.csv,
4,tracking,thread_local_fallback,0,1,32,5,15327483.80,638409.40,95.8349,record_alloc_total,3192052,5182465152,1623.55,2159456264.03,676.51,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_thread_local_fallback_cache0_t1_s32_d5.profile.csv,
4,tracking,thread_local_fallback,0,1,32,5,15327483.80,638409.40,95.8349,record_free_total,3192051,3812650840,1194.42,1588674983.33,497.70,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_thread_local_fallback_cache0_t1_s32_d5.profile.csv,
4,tracking,thread_local_fallback,0,1,32,5,15327483.80,638409.40,95.8349,tracking_shard_mutex_wait,3192053,195790130,61.34,81582839.49,25.56,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_thread_local_fallback_cache0_t1_s32_d5.profile.csv,
4,tracking,thread_local_fallback,0,1,32,5,15327483.80,638409.40,95.8349,tracking_shard_mutex_hold,3192053,1022473592,320.32,426049561.03,133.47,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_thread_local_fallback_cache0_t1_s32_d5.profile.csv,
4,tracking,thread_local_fallback,0,1,32,5,15327483.80,638409.40,95.8349,sample_filter,3192052,233491662,73.15,97292507.97,30.48,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_thread_local_fallback_cache0_t1_s32_d5.profile.csv,
4,tracking,thread_local_fallback,0,1,32,5,15327483.80,638409.40,95.8349,tracking_insert,6384104,2735737300,428.52,1139941104.46,178.56,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_thread_local_fallback_cache0_t1_s32_d5.profile.csv,
4,tracking,thread_local_fallback,0,1,32,5,15327483.80,638409.40,95.8349,tracking_lookup,3192050,798622688,250.19,332774213.74,104.25,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_thread_local_fallback_cache0_t1_s32_d5.profile.csv,
4,tracking,thread_local_fallback,0,1,32,5,15327483.80,638409.40,95.8349,tracking_erase,3192049,1862965060,583.63,776269873.60,243.19,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_thread_local_fallback_cache0_t1_s32_d5.profile.csv,
5,record_write,thread_local_fallback,0,1,32,5,15327483.80,182650.20,98.8083,hook_entry,3653039,217215836,59.46,90510358.06,24.78,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,1,32,5,15327483.80,182650.20,98.8083,guard,3653039,236671948,64.79,98617408.16,27.00,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,1,32,5,15327483.80,182650.20,98.8083,record_alloc_total,913256,5819019092,6371.73,2424692008.15,2655.00,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,1,32,5,15327483.80,182650.20,98.8083,record_free_total,913255,5286680746,5788.83,2202875149.88,2412.11,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,1,32,5,15327483.80,182650.20,98.8083,writer_mutex_wait,3653018,237821366,65.10,99096352.22,27.13,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,1,32,5,15327483.80,182650.20,98.8083,writer_mutex_hold,3653018,7585686370,2076.55,3160833952.74,865.27,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,1,32,5,15327483.80,182650.20,98.8083,tracking_shard_mutex_wait,913257,62960758,68.94,26234738.94,28.73,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,1,32,5,15327483.80,182650.20,98.8083,tracking_shard_mutex_hold,913257,303180680,331.98,126330531.01,138.33,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,1,32,5,15327483.80,182650.20,98.8083,sample_filter,913256,65953632,72.22,27481821.57,30.09,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,1,32,5,15327483.80,182650.20,98.8083,tracking_insert,1826512,807313640,442.00,336394656.90,184.17,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,1,32,5,15327483.80,182650.20,98.8083,tracking_lookup,913254,217556426,238.22,90652276.46,99.26,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,1,32,5,15327483.80,182650.20,98.8083,tracking_erase,913253,538280520,589.41,224292866.95,245.60,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,1,32,5,15327483.80,182650.20,98.8083,record_fill,1826509,89283906,48.88,37203172.89,20.37,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,1,32,5,15327483.80,182650.20,98.8083,metadata_clock,1828335,167955744,91.86,69984467.10,38.28,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,1,32,5,15327483.80,182650.20,98.8083,metadata_pid,1828336,2768398996,1514.16,1153547499.13,630.93,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,1,32,5,15327483.80,182650.20,98.8083,metadata_tid,1828335,2718862812,1487.07,1132906565.06,619.64,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,1,32,5,15327483.80,182650.20,98.8083,thread_name,1826,3398386,1861.11,1416052.99,775.49,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,1,32,5,15327483.80,182650.20,98.8083,ring_index_check,1828335,147169936,80.49,61323353.99,33.54,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,1,32,5,15327483.80,182650.20,98.8083,shm_record_copy,1828335,110263270,60.31,45944937.68,25.13,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,1,32,5,15327483.80,182650.20,98.8083,atomic_index_update,1828335,117384282,64.20,48912149.27,26.75,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,1,32,5,15327483.80,182650.20,98.8083,connection,913256,49046598,53.71,20436931.43,22.38,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,0,1,32,5,15327483.80,174525.80,98.8614,hook_entry,3490551,207095904,59.33,86292017.28,24.72,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache0_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,0,1,32,5,15327483.80,174525.80,98.8614,guard,3490551,226078658,64.77,94201686.69,26.99,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache0_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,0,1,32,5,15327483.80,174525.80,98.8614,record_alloc_total,872634,5792002348,6637.38,2413391849.24,2765.64,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache0_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,0,1,32,5,15327483.80,174525.80,98.8614,record_free_total,872633,5357775934,6139.78,2232459863.15,2558.30,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache0_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,0,1,32,5,15327483.80,174525.80,98.8614,writer_mutex_wait,3490530,221985666,63.60,92496232.70,26.50,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache0_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,0,1,32,5,15327483.80,174525.80,98.8614,writer_mutex_hold,3490530,7748022604,2219.73,3228419720.28,924.91,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache0_t1_s32_d5.consumer.log
